"white","black","hispanic","poverty","density","age65plus","population2014","population2010","clinton","trump","romney","obama","asian","highschool","bachelor","income","immigrant","foreign_lang","household_size","female","age18under","landarea","veteran","county_name","fips","state_abbr"
0.96,0.015,0.029,9.3,74.2,0.162,56615,56833,0.461808993751494,0.48349096868918,0.427248850952068,0.563296126066973,0.006,0.916,0.213,57922,0.02,0.044,2.42,0.492,0.224,765.53,4714,"Columbia County",55021,"WI"
0.963,0.02,0.011,12.6,29.2,0.206,16392,16644,0.446209950507945,0.50065121125293,0.393274290848415,0.593248620202798,0.005,0.902,0.154,42235,0.013,0.029,2.33,0.486,0.21,570.66,1574,"Crawford County",55023,"WI"
0.861,0.054,0.062,12.9,407.7,0.119,516284,488075,0.713768627206469,0.233879939224688,0.275583219138503,0.711218610180125,0.056,0.947,0.466,61721,0.08,0.116,2.33,0.504,0.211,1197.24,28261,"Dane County",55025,"WI"
0.949,0.031,0.046,9,101.4,0.163,88574,88761,0.326217945723761,0.622238310990705,0.56761080691318,0.422384461118998,0.006,0.872,0.158,53075,0.022,0.046,2.51,0.473,0.207,875.63,6642,"Dodge County",55027,"WI"
0.971,0.007,0.027,10.1,57.6,0.264,27766,27785,0.461317392803771,0.493390044832739,0.460555460896234,0.530357244277844,0.005,0.941,0.29,50438,0.024,0.043,2.04,0.508,0.168,481.98,2421,"Door County",55029,"WI"
0.93,0.012,0.014,15.1,33.9,0.163,43698,44159,0.511246337615506,0.435294117647059,0.33671594786108,0.649768174262969,0.009,0.927,0.217,45418,0.014,0.03,2.25,0.501,0.206,1304.14,3978,"Douglas County",55031,"WI"
0.947,0.007,0.018,15.7,51.6,0.147,44305,43857,0.409687230468927,0.521448999046711,0.466231334764144,0.516142289602265,0.029,0.919,0.247,48893,0.018,0.041,2.5,0.496,0.2,850.11,2907,"Dunn County",55033,"WI"
0.928,0.01,0.023,15.7,154.8,0.141,101564,98885,0.504271449704142,0.430861686390533,0.42527704002198,0.560820587965931,0.038,0.932,0.31,48090,0.029,0.059,2.39,0.507,0.205,637.98,7501,"Eau Claire County",55035,"WI"
0.969,0.004,0.01,14.3,9.1,0.258,4481,4423,0.251225952470766,0.715579026782346,0.6282982791587,0.364053537284895,0.004,0.896,0.145,47960,0.005,0.023,2.5,0.486,0.15,488.2,547,"Florence County",55037,"WI"
0.952,0.016,0.049,9.8,141.2,0.166,101759,101633,0.340372646494696,0.607586017927741,0.569323471992792,0.419657606247184,0.013,0.903,0.2,53820,0.033,0.059,2.38,0.508,0.219,719.55,7892,"Fond du Lac County",55039,"WI"
0.813,0.01,0.02,16.5,9.2,0.218,9127,9304,0.351231417794542,0.618371422232083,0.467800990738746,0.521430109842774,0.003,0.858,0.122,39963,0.008,0.04,2.39,0.49,0.206,1014.07,946,"Forest County",55041,"WI"
0.968,0.013,0.014,16.6,44.7,0.163,51829,51208,0.417737308220032,0.51336742754979,0.424461920529801,0.561837748344371,0.009,0.898,0.191,46963,0.013,0.044,2.43,0.478,0.203,1146.85,3248,"Grant County",55043,"WI"
0.974,0.006,0.029,10.3,63.1,0.169,37063,36842,0.485391942951413,0.462615081688042,0.406589990674541,0.580043518806341,0.007,0.914,0.206,55584,0.026,0.049,2.49,0.504,0.231,583.96,2457,"Green County",55045,"WI"
0.973,0.006,0.046,11.5,54.5,0.208,18836,19051,0.289855072463768,0.666666666666667,0.598426012219116,0.392461426944186,0.007,0.873,0.166,46994,0.022,0.085,2.35,0.497,0.23,349.44,1529,"Green Lake County",55047,"WI"
0.976,0.005,0.018,9.8,31.1,0.167,23825,23687,0.55011135857461,0.396683989111606,0.343747502996404,0.647143427886536,0.006,0.923,0.217,55659,0.015,0.034,2.44,0.501,0.233,762.58,1573,"Iowa County",55049,"WI"
0.972,0.003,0.01,16.4,7.8,0.282,5917,5916,0.366120218579235,0.601092896174863,0.493922651933702,0.492541436464088,0.003,0.915,0.208,39051,0.01,0.026,1.97,0.499,0.159,758.17,758,"Iron County",55051,"WI"
0.885,0.022,0.033,16.9,20.7,0.176,20652,20441,0.415235818300369,0.533253640512932,0.419806243272336,0.570182992465016,0.004,0.868,0.148,44149,0.013,0.07,2.35,0.464,0.224,987.72,1924,"Jackson County",55053,"WI"
0.965,0.01,0.069,11.2,150.4,0.15,84395,83681,0.391243738777053,0.553090445137511,0.532195939822367,0.456226209896683,0.009,0.913,0.23,53454,0.04,0.074,2.51,0.501,0.224,556.47,6194,"Jefferson County",55055,"WI"
0.943,0.024,0.029,13.6,34.8,0.19,26395,26664,0.349352419904567,0.612474437627812,0.458365164247517,0.529411764705882,0.005,0.85,0.124,45297,0.019,0.042,2.5,0.47,0.205,766.93,2786,"Juneau County",55057,"WI"
0.877,0.073,0.126,14,611.9,0.125,168068,166426,0.471744147708539,0.475107154632377,0.433195720360521,0.555882024770335,0.016,0.888,0.232,54930,0.063,0.116,2.6,0.506,0.241,271.99,11226,"Kenosha County",55059,"WI"
0.975,0.005,0.023,9.4,60.1,0.189,20444,20574,0.337274250605101,0.615900204803575,0.521510255944818,0.467507714648757,0.004,0.907,0.135,53588,0.014,0.039,2.5,0.493,0.22,342.52,1684,"Kewaunee County",55061,"WI"
0.918,0.015,0.017,14,253.8,0.148,118011,114638,0.516078681213666,0.42022776140798,0.406742390685313,0.579510219578561,0.046,0.938,0.299,51339,0.034,0.063,2.4,0.51,0.204,451.69,8756,"La Crosse County",55063,"WI"
0.979,0.004,0.038,11.7,26.6,0.165,16853,16836,0.432517758484609,0.523151802157327,0.417885973763875,0.571897073662967,0.005,0.898,0.165,49107,0.027,0.072,2.53,0.493,0.249,633.59,1082,"Lafayette County",55065,"WI"
0.963,0.007,0.019,14.5,22.9,0.222,19410,19977,0.322996135935797,0.637669672049936,0.554283533676779,0.435890097309674,0.004,0.881,0.132,42389,0.016,0.035,2.23,0.496,0.199,870.64,1902,"Langlade County",55067,"WI"
0.965,0.014,0.015,11.1,32.7,0.198,28493,28743,0.368742704113164,0.576804229897686,0.491288278775079,0.49782206969377,0.006,0.884,0.145,49021,0.012,0.024,2.23,0.492,0.204,878.97,2671,"Lincoln County",55069,"WI"
0.946,0.008,0.035,9.7,138.3,0.186,80160,81442,0.364156935310445,0.580980720662149,0.507931651289776,0.479711918659386,0.028,0.902,0.187,48881,0.025,0.059,2.35,0.501,0.212,589.08,7050,"Manitowoc County",55071,"WI"
0.915,0.008,0.026,10.9,86.8,0.159,135780,134063,0.384551700097314,0.56660227454284,0.525123138561397,0.46426468687623,0.057,0.9,0.222,53363,0.039,0.081,2.5,0.497,0.234,1544.98,9868,"Marathon County",55073,"WI"
0.97,0.005,0.015,13.2,29.8,0.217,41298,41749,0.312478102007107,0.650432954602332,0.512215140981074,0.476438779451526,0.006,0.894,0.136,40490,0.016,0.035,2.18,0.498,0.196,1399.35,4448,"Marinette County",55075,"WI"
0.971,0.005,0.029,13.6,33.8,0.226,15050,15404,0.359400998336107,0.603097401766287,0.473061430010071,0.517623363544814,0.006,0.87,0.129,46077,0.014,0.04,2.34,0.492,0.196,455.6,1696,"Marquette County",55077,"WI"
0.128,0.008,0.053,31.4,11.8,0.126,4522,4232,0.784206411258796,0.210320562939797,0.130087209302326,0.865552325581395,0.021,0.904,0.158,33333,0.031,0.078,3.47,0.507,0.328,357.61,342,"Menominee County",55078,"WI"
0.653,0.272,0.142,21.6,3926,0.121,956406,947736,0.664381451594363,0.289884359840909,0.322704829878764,0.668283959066615,0.039,0.859,0.281,43193,0.087,0.161,2.45,0.517,0.244,241.4,53064,"Milwaukee County",55079,"WI"
0.948,0.015,0.04,14.4,49.6,0.157,45379,44675,0.360386621663087,0.585148818656029,0.497034400948992,0.49022641704059,0.008,0.882,0.174,49774,0.022,0.089,2.52,0.496,0.253,900.78,5231,"Monroe County",55081,"WI"
0.968,0.003,0.017,10.2,37.7,0.185,37417,37660,0.295422605902429,0.665278056615138,0.541947584528818,0.446596035889897,0.004,0.893,0.149,51615,0.011,0.025,2.37,0.489,0.207,997.99,3476,"Oconto County",55083,"WI"
0.965,0.005,0.014,10.7,32.3,0.239,35563,35998,0.388875557901809,0.560397370062869,0.505399267738796,0.483802196783612,0.005,0.925,0.236,45759,0.014,0.026,2.22,0.499,0.172,1112.97,4223,"Oneida County",55085,"WI"
0.919,0.013,0.041,8.7,277.2,0.132,182006,176695,0.400548538282087,0.542012568041865,0.501862325838047,0.483514967581735,0.034,0.931,0.264,58318,0.039,0.071,2.51,0.502,0.241,637.52,12168,"Outagamie County",55087,"WI"
0.948,0.015,0.027,5.2,370.7,0.175,87470,86395,0.377885624344176,0.570716534252736,0.647727886259336,0.343291640421128,0.022,0.961,0.449,75457,0.04,0.064,2.51,0.509,0.22,233.08,6097,"Ozaukee County",55089,"WI"
0.981,0.006,0.014,12.5,32.2,0.208,7335,7469,0.359049652963161,0.594767752269087,0.485119047619048,0.507305194805195,0.003,0.9,0.171,47701,0.01,0.058,2.36,0.5,0.219,231.98,557,"Pepin County",55091,"WI"
0.966,0.006,0.019,12.4,71.5,0.125,40958,41019,0.397363554459671,0.533927640001897,0.49631931166348,0.488193116634799,0.009,0.935,0.257,59226,0.014,0.032,2.53,0.504,0.213,573.75,2696,"Pierce County",55093,"WI"
0.968,0.004,0.017,10.8,48.4,0.185,43437,44205,0.333524304790446,0.610991141862412,0.53680981595092,0.446963634747044,0.005,0.917,0.193,48538,0.014,0.03,2.38,0.495,0.218,913.96,3641,"Polk County",55095,"WI"
0.946,0.008,0.03,13.7,87.4,0.146,70482,70019,0.48590089971933,0.454056606248197,0.423595161537284,0.562752003266473,0.029,0.921,0.275,50996,0.028,0.062,2.38,0.498,0.197,800.68,4757,"Portage County",55097,"WI"
0.967,0.005,0.016,15.9,11.3,0.24,13675,14159,0.353306878306878,0.603439153439153,0.492884371029225,0.493265565438374,0.007,0.895,0.153,42644,0.012,0.027,2.04,0.493,0.177,1254.38,1516,"Price County",55099,"WI"
0.842,0.117,0.125,13.3,587.7,0.147,195163,195428,0.453745810115502,0.497662204573112,0.477699952398069,0.513780273371091,0.013,0.878,0.23,54090,0.05,0.09,2.53,0.505,0.239,332.5,14054,"Racine County",55101,"WI"
0.974,0.006,0.024,12.8,30.7,0.195,17662,18021,0.44925898015574,0.505023863350917,0.413964798517832,0.574803149606299,0.006,0.889,0.15,45271,0.018,0.05,2.39,0.497,0.223,586.15,1366,"Richland County",55103,"WI"
0.909,0.051,0.082,14.3,223.3,0.151,161188,160331,0.524179470436949,0.419532801193982,0.378961497352788,0.610946782332032,0.012,0.877,0.194,49435,0.044,0.084,2.48,0.509,0.239,718.14,11930,"Rock County",55105,"WI"
0.973,0.006,0.017,18.7,16.2,0.221,14333,14755,0.308863280694267,0.649310001422677,0.512201924417794,0.472876865151304,0.004,0.866,0.143,38658,0.015,0.032,2.23,0.498,0.211,913.59,1324,"Rusk County",55107,"WI"
0.958,0.008,0.049,10.8,74.6,0.17,63379,61976,0.474178681162846,0.46889033325455,0.403022116109575,0.588024629303845,0.008,0.894,0.21,52140,0.039,0.063,2.44,0.503,0.23,830.9,4960,"Sauk County",55111,"WI"
0.786,0.006,0.021,18.8,13.2,0.233,16437,16557,0.366422041972448,0.595468005664993,0.492724647339776,0.497834055314895,0.004,0.897,0.22,39904,0.013,0.036,2.11,0.493,0.199,1257.31,1662,"Sawyer County",55113,"WI"
0.889,0.004,0.026,11.5,47,0.198,41579,41955,0.307457988526172,0.646900543229934,0.544802690139452,0.44456532489368,0.005,0.895,0.153,46559,0.014,0.039,2.38,0.5,0.219,893.06,3646,"Shawano County",55115,"WI"
0.911,0.018,0.06,9.5,225.9,0.162,115290,115507,0.388334191113399,0.55529250300223,0.541819446200531,0.448160323681881,0.051,0.906,0.224,52920,0.052,0.098,2.42,0.498,0.228,511.27,8535,"Sheboygan County",55117,"WI"
0.964,0.007,0.023,7.6,116.8,0.122,86759,84345,0.373694440291335,0.557957239582221,0.55369601599687,0.431958964550414,0.01,0.949,0.33,68426,0.021,0.035,2.62,0.501,0.259,722.33,5830,"St. Croix County",55109,"WI"
0.981,0.004,0.018,13.9,21.2,0.183,20540,20689,0.254645853244133,0.699692046299246,0.590027408812988,0.396479021716213,0.004,0.864,0.136,44869,0.014,0.053,2.33,0.491,0.237,974.88,1509,"Taylor County",55119,"WI"
0.973,0.005,0.068,11.9,39.3,0.169,29509,28816,0.41565422281128,0.542669906487004,0.423825802615933,0.564878121284185,0.007,0.876,0.175,49143,0.035,0.074,2.43,0.496,0.244,732.97,2116,"Trempealeau County",55121,"WI"
0.979,0.004,0.016,14.5,37.6,0.185,30362,29771,0.447474106954132,0.492778130064116,0.41751670770313,0.564966584593739,0.004,0.869,0.195,45488,0.009,0.114,2.51,0.502,0.259,791.58,2341,"Vernon County",55123,"WI"
0.865,0.004,0.019,13.3,25,0.29,21398,21430,0.354493421541664,0.60722515424069,0.561239297634596,0.430343926861123,0.004,0.918,0.241,40833,0.02,0.044,1.99,0.495,0.168,856.6,2572,"Vilas County",55125,"WI"
0.96,0.013,0.111,13.4,184.2,0.153,103527,102228,0.369903104607475,0.570456792564762,0.555732514631104,0.431967763599731,0.011,0.901,0.262,54020,0.061,0.11,2.5,0.5,0.219,555.13,7046,"Walworth County",55127,"WI"
0.962,0.005,0.016,13.8,20,0.239,15694,15911,0.362402031129264,0.596533833756485,0.50768231984419,0.479874486041982,0.005,0.908,0.203,41924,0.011,0.024,2.12,0.504,0.195,797.11,1687,"Washburn County",55129,"WI"
0.961,0.011,0.03,6.3,306.2,0.157,133251,131885,0.273509430002885,0.678448705505863,0.696415387357112,0.294508516000917,0.012,0.925,0.276,66159,0.027,0.047,2.52,0.503,0.23,430.7,8853,"Washington County",55131,"WI"
0.936,0.014,0.046,5.4,709.4,0.165,395118,389938,0.335206903995023,0.615903906140882,0.670168903784573,0.321950025717177,0.033,0.956,0.402,75850,0.046,0.072,2.52,0.509,0.224,549.57,26579,"Waukesha County",55133,"WI"
0.974,0.004,0.03,10.6,70.1,0.195,52066,52410,0.325722804126947,0.628182495782825,0.542188287275687,0.448238440370528,0.005,0.899,0.166,50822,0.016,0.038,2.37,0.497,0.212,747.71,4961,"Waupaca County",55135,"WI"
0.955,0.021,0.064,11.6,39.1,0.225,24178,24496,0.317866399130507,0.64116712649444,0.545726886910211,0.443538320712324,0.005,0.87,0.143,43070,0.024,0.078,2.34,0.473,0.187,626.15,2616,"Waushara County",55137,"WI"
0.93,0.02,0.039,12.3,384.3,0.147,169511,166994,0.43140222605132,0.505832906440646,0.473720359402797,0.511293264575405,0.027,0.91,0.255,51010,0.032,0.054,2.33,0.497,0.208,434.49,12863,"Winnebago County",55139,"WI"
0.954,0.007,0.027,11,94.2,0.186,73608,74749,0.377386508273229,0.570163343232923,0.507842732573139,0.47845828388628,0.02,0.908,0.188,47685,0.024,0.05,2.29,0.506,0.219,793.12,6206,"Wood County",55141,"WI"
0.967,0.01,0.008,17.6,48.6,0.183,16766,16589,0.201361221779548,0.748505976095618,0.663526949241235,0.307169021454736,0.002,0.783,0.115,37327,0.004,0.011,2.65,0.511,0.209,341.06,1312,"Barbour County",54001,"WV"
0.884,0.075,0.039,13.1,324.4,0.133,110497,104172,0.287280804302081,0.659574468085106,0.596565590696663,0.383708292576894,0.011,0.86,0.198,53515,0.034,0.049,2.59,0.507,0.242,321.14,10627,"Berkeley County",54003,"WV"
0.985,0.006,0.005,20.7,49.1,0.168,23714,24627,0.206031892766351,0.749133348740467,0.641925539483045,0.329262508892578,0.001,0.755,0.085,42156,0.001,0.005,2.55,0.503,0.224,501.54,1788,"Boone County",54005,"WV"
0.977,0.006,0.007,22,28.4,0.2,14463,14519,0.259727434327474,0.694449930871025,0.566021867115223,0.417367535744323,0.003,0.778,0.112,31848,0.004,0.01,2.42,0.497,0.204,510.81,1317,"Braxton County",54007,"WV"
0.967,0.016,0.008,13.1,269.8,0.215,23530,24070,0.267190775681342,0.689098532494759,0.543581960104076,0.431916738941891,0.004,0.895,0.17,42493,0.011,0.017,2.3,0.51,0.178,89.21,2045,"Brooke County",54009,"WV"
0.913,0.051,0.014,22.2,342.8,0.17,97109,96317,0.345738662426225,0.6008378948656,0.560074344758065,0.421496975806452,0.012,0.863,0.258,38374,0.021,0.028,2.32,0.513,0.201,281.02,7903,"Cabell County",54011,"WV"
0.982,0.003,0.011,22,27.3,0.207,7513,7627,0.175115207373272,0.776881720430108,0.597125637459434,0.37134909596662,0.002,0.766,0.102,31679,0.003,0.009,2.41,0.498,0.191,279.25,635,"Calhoun County",54013,"WV"
0.983,0.002,0.005,24.8,27.5,0.191,8941,9386,0.191345503718729,0.773833671399594,0.654734024757444,0.308464369354299,0.001,0.727,0.081,31613,0.004,0.008,2.7,0.499,0.228,341.9,688,"Clay County",54015,"WV"
0.964,0.019,0.007,15.5,25.7,0.169,8391,8202,0.127388535031847,0.830502476999292,0.768501640539555,0.208166241341597,0.003,0.806,0.124,34817,0.006,0.018,2.8,0.452,0.177,319.72,795,"Doddridge County",54017,"WV"
0.934,0.047,0.011,21.2,69.6,0.187,45132,46039,0.279581220780931,0.67577533416738,0.594374060554005,0.384224464963138,0.002,0.789,0.116,33771,0.006,0.019,2.54,0.496,0.206,661.55,3924,"Fayette County",54019,"WV"
0.838,0.128,0.062,28.5,25.7,0.149,8618,8697,0.212420886075949,0.747231012658228,0.636583400483481,0.334407735697019,0.008,0.767,0.166,38442,0.035,0.06,2.49,0.399,0.138,338.5,746,"Gilmer County",54021,"WV"
0.978,0.009,0.013,14.6,25,0.222,11687,11937,0.103134479271992,0.877249747219414,0.825678040244969,0.155949256342957,0.002,0.803,0.109,41368,0.001,0.014,2.64,0.503,0.199,477.37,917,"Grant County",54023,"WV"
0.946,0.029,0.014,19.7,34.8,0.213,35450,35481,0.267663043478261,0.679276315789474,0.61163766314481,0.363657551274083,0.004,0.829,0.171,37895,0.009,0.012,2.27,0.511,0.195,1019.57,3878,"Greenbrier County",54025,"WV"
0.97,0.013,0.013,18,37.4,0.198,23483,23964,0.184176697440692,0.776674068014491,0.691670847967888,0.287757150025088,0.003,0.782,0.082,27766,0.004,0.014,2.19,0.493,0.201,640.25,1448,"Hampshire County",54027,"WV"
0.955,0.026,0.012,16.9,371.3,0.202,30112,30675,0.256842271792438,0.701629489004904,0.597031106663331,0.381202568593112,0.003,0.879,0.157,38522,0.011,0.019,2.34,0.516,0.198,82.61,2842,"Hancock County",54029,"WV"
0.945,0.03,0.036,15.7,24.1,0.198,13923,14025,0.207406177349718,0.754566589173032,0.684210526315789,0.28685181588658,0.011,0.793,0.095,32723,0.021,0.048,2.76,0.497,0.203,582.31,1065,"Hardy County",54031,"WV"
0.958,0.017,0.016,17.7,166.1,0.179,68761,69102,0.275405482991244,0.670554040476532,0.607175890242022,0.372283027593649,0.006,0.869,0.198,43183,0.01,0.025,2.47,0.511,0.215,416.01,5992,"Harrison County",54033,"WV"
0.979,0.005,0.008,19,62.9,0.19,29126,29211,0.218698381235547,0.739924017178725,0.641953772350632,0.333536851286524,0.004,0.846,0.158,40376,0.004,0.011,2.53,0.507,0.218,464.35,2839,"Jackson County",54035,"WV"
0.886,0.068,0.055,11.2,255.2,0.141,55713,53508,0.393968425875786,0.54750697713167,0.509276267450404,0.469094415870683,0.018,0.877,0.276,65304,0.049,0.061,2.65,0.508,0.229,209.64,4753,"Jefferson County",54037,"WV"
0.889,0.076,0.011,14.1,214.1,0.181,190223,193058,0.373153234839191,0.579550909381834,0.551194745537333,0.432364911149615,0.012,0.879,0.25,46085,0.015,0.021,2.29,0.518,0.205,901.59,16579,"Kanawha County",54039,"WV"
0.975,0.006,0.01,20.3,42.5,0.195,16414,16372,0.194045025417574,0.761801016702978,0.696620214640397,0.275348390197021,0.004,0.847,0.156,36199,0.009,0.012,2.5,0.506,0.204,384.9,1478,"Lewis County",54041,"WV"
0.987,0.003,0.007,27.3,49.7,0.172,21561,21720,0.205352032054951,0.752289639381797,0.642655995257151,0.326663702386246,0.001,0.739,0.082,35487,0.002,0.009,2.57,0.503,0.225,437.04,1771,"Lincoln County",54043,"WV"
0.967,0.02,0.009,19.8,81,0.172,35348,36745,0.169062119366626,0.80113682501015,0.687841357869087,0.290815897823712,0.003,0.764,0.092,36999,0.003,0.012,2.43,0.504,0.207,453.74,2908,"Logan County",54045,"WV"
0.941,0.035,0.012,15.9,182.7,0.181,56803,56418,0.302313400261894,0.63692710606722,0.559493789109928,0.415849444288783,0.006,0.876,0.203,42152,0.012,0.021,2.45,0.508,0.199,308.74,5029,"Marion County",54049,"WV"
0.976,0.007,0.01,16.1,108.4,0.196,32416,33107,0.221203087976764,0.731101429335779,0.630317798761296,0.344705046197584,0.004,0.881,0.142,40681,0.008,0.018,2.3,0.507,0.201,305.43,3304,"Marshall County",54051,"WV"
0.974,0.009,0.006,19,63.4,0.188,27016,27326,0.204547701433515,0.751062778052397,0.587460105013899,0.384845053021723,0.004,0.817,0.1,38411,0.004,0.013,2.5,0.519,0.212,430.75,2950,"Mason County",54053,"WV"
0.894,0.09,0.006,36.3,41.5,0.181,20448,22113,0.231267195339052,0.746722770674866,0.640645371577575,0.339960886571056,0.002,0.631,0.058,22252,0.006,0.01,2.54,0.506,0.206,533.46,1476,"McDowell County",54047,"WV"
0.912,0.063,0.01,22.2,148.6,0.193,61785,62266,0.204590078101139,0.757537414372355,0.726150075414781,0.255279034690799,0.006,0.809,0.177,34842,0.013,0.03,2.38,0.521,0.21,418.99,5385,"Mercer County",54055,"WV"
0.949,0.031,0.009,15.8,86.1,0.199,27578,28212,0.176950043821209,0.78501314636284,0.71281528189911,0.262982195845697,0.004,0.869,0.132,31163,0.002,0.012,2.44,0.504,0.2,327.83,2486,"Mineral County",54057,"WV"
0.965,0.019,0.006,22.9,63.4,0.155,25716,26834,0.14415460977928,0.831766818037808,0.700818740050034,0.275301341823971,0.004,0.726,0.107,35955,0.006,0.013,2.43,0.507,0.221,423.11,1422,"Mingo County",54059,"WV"
0.908,0.039,0.02,22.4,267.1,0.108,103463,96189,0.407690370245991,0.511515965634008,0.53538856775851,0.438792549775209,0.032,0.907,0.381,44173,0.045,0.057,2.5,0.486,0.16,360.06,5456,"Monongalia County",54061,"WV"
0.973,0.008,0.008,13.6,28.6,0.224,13582,13500,0.192063492063492,0.764902998236332,0.693128881987578,0.279697204968944,0.002,0.803,0.137,41234,0.003,0.019,2.38,0.506,0.209,472.75,1055,"Monroe County",54063,"WV"
0.969,0.008,0.012,15.3,76.6,0.209,17453,17541,0.205370006548788,0.748919449901768,0.640613897967884,0.335512292169959,0.004,0.816,0.158,36046,0.014,0.02,2.37,0.504,0.19,229.07,1356,"Morgan County",54065,"WV"
0.977,0.003,0.007,19.2,40.6,0.192,25827,26233,0.194033031433138,0.76387852956846,0.671161825726141,0.303711387736284,0.004,0.824,0.141,40064,0.014,0.007,2.44,0.507,0.208,646.82,1916,"Nicholas County",54067,"WV"
0.932,0.037,0.011,15.4,420,0.195,43328,44443,0.305965542398563,0.621639822661204,0.602987286927769,0.377572544324725,0.009,0.912,0.291,41025,0.015,0.03,2.25,0.521,0.192,105.82,3745,"Ohio County",54069,"WV"
0.957,0.024,0.011,18.8,11.1,0.246,7371,7695,0.226027397260274,0.74346201743462,0.647332506203474,0.330955334987593,0.002,0.799,0.13,34175,0.002,0.012,2.27,0.487,0.178,696.05,743,"Pendleton County",54071,"WV"
0.97,0.015,0.009,14.6,58.5,0.183,7634,7605,0.198083067092652,0.748242811501597,0.643035268970431,0.335589597434984,0.001,0.892,0.105,41859,0.003,0.009,2.58,0.464,0.194,130.1,674,"Pleasants County",54073,"WV"
